,text,is_depressed
3306,"- eu to bem 
- você tem que parar de mentir 
- e você de fingir que se importa",True
3307,o silêncio é um texto fácil de ser lido errado.,True
3308,"como vc eh capaz de julgar,uma dor q vc nao senti?",True
3309,"as pessoas nao entende oq eh se sentir mal,sozinha ,com vontade de si matar",True
3310,suicida,True
3311,":,(",False
3312,..,False
3313,saída de emergência,True
3314,vou te contar um segredo...cansei de viver .,True
3315,"Algumas pessoas tem vontade de sorrir, Outras de chorar, Eu tenho vontade de suicídio…",True
3316,"''Mãe… Desculpe-me por não ser seu orgulho, desculpe-me por ser tão depressiva, não sei quanto tempo vou aguentar, então… Só me desculpa ta?",True
3317,“É MELHOR INVENTAR UM SORRISO DO QUE EXPLICAR UMA DOR.”,True
3318,Já chorou durante o banho para ninguém perceber ?,True
3319,"Ninguém viveu minha vida. Ninguém chorou minhas lagrimas. Então não julgue, e apenas fique na sua.",True
3320,E a felicidade parece estar cada vez mais distante de mim.,True
3321,"''Ontem eu chorei por tua causa. Chorei por que você tinha me deixado com raiva, chorei por que você me fez te amar...
~gustavo
<\3",True
3322,Pequenas mudanças grandes estragos,True
3323,"boa tardi gente estou de luto eu morri da pior forma aki eu ainda respiro....
bjs fuiii",True
3324,:(,False
3325,Eu sou o problema como sempre.,True
3326,É difícil conviver com uma pessoa que você odeia. Pior ainda é quando essa pessoa é você mesmo!,True
3327,Você não sabe a minha história então não sinta-se no direito de julgar minhas escolhas.,True
3328,"Minha mãe descobriu tudo.. 
:(",True
3329,"Acordei ... 
E foi ai que o pesadelo começou .",True
3330,esta pergunta me assusta...,True
3331,"Senhor, me leva daqui, eu não aguento mais ..",True
3332,Meu suicídio ta perto ..,True
3333,Já nem sei mais o que me mantém viva .,True
3334,E a vontade de morrer ja é maior que tudo ....,True
3335,Uma hora eu volto a sorrir.,True
3336,"Faz um tempo que a palavra ""Morte"" não me faz mais sentir medo.",True
3337,Cura meu coração senhor.,True
3338,As marcas no meu pulso são rastros que você deixou na minha vida..,True
3339,"Não se preocupe, só machucou à mim mesma!",True
3340,Suas palavras acabaram comigo.,True
3341,E era nos pulsos que ela procurava força para suporta tudo aquilo que estava vivendo.,True
3342,"Cortar os pulsos não é idiotice , idiotice é você deixar uma pessoa tão mal aponto de faze-la sangrar .",True
3343,"- Faça um pedido! 
- Não me abandona. 
- Porque eu faria isso? 
- Porque todos fizeram ...",True
3344,Eu errei em acreditar que iria dar certo..,True
3345,"A vida é como matemática, cheia de problemas mal resolvidos . -",True
3346,"Novas lágrimas, velhos motivos.",True
3347,Quem não tem medo da vida também não tem medo da morte.,True
3348,ja perdi a conta......,True
3349,"Dias nublados.
Dias depressivos.",True
3350,"''Muitas vezes , palavras machucam mais do que atitudes! principalmente quando vem da pessoa que mais amamos''",True
3351,......,False
3352,Essa dor sempre me deixa sem rumo...,True
3353,"Que toda minha dor se transforme, em odio e frieza.",True
3354,"“Ele desistiu de mim. Mas tudo bem, faz tempo que já desisti de mim mesma.”",True
3355,"Na verdade, ninguem se importa com sua dor...",True
3356,"Doeu, mais ngm precisava saber então eu sorri.",True
3357,E quando os cortes ja não forem mais suficientes?,True
3358,A tristeza me ama....,True
3359,"Doi digitar chorando, Né ?",True
3360,"""Já não sei mais oque é sorrir.""",True
3361,"Chega uma hora que você não quer nada, só morrer...",True
3362,Cada um tem sua propria saida de emergencia...,True
3363,"""Eu nunca vou te abandonar"" disse a pessoa que hoje nem fala mais cmg.",True
3364,Eu guardo tanta coisa dentro de mim.,True
3365,"Sorriso no rosto, maquiagem bem feita. Pronto todos acham que estou bem.",True
3366,Ninguem nunca vai entender o que você sente ate passar pela mesma situação.,True
3367,"-Não doi se cortar
-Não, o que doi são os motivos dos cortes.",True
3368,"- Voc prometeu parar!
- E voc prometeu não me machucar mais, você não cumpriu sua promessa não é mesmo!?",True
3369,"E essas cicatrizes sempre vão estar aqui, me lembrando de cada um dos motivos delas.",True
3370,E é como se o mundo estivesse desabando sobre mim.,True
3371,"E quantas vezes você disse: ""É a última vez"". E não foi ?",True
3372,Acho que o meu dom é de ser esquecida.,True
3373,"""Dói quando voce sangra por dentro, e tem que colocar um sorriso no rosto pra fingir que esta tudo bem.",True
3374,ciumes......,True
3375,"sim, eu me corto.. e não são apenas cortes, são muito mais que isso. o problema é que nem você, nem ninguém, consegue me entender...",True
3376,"Estranho é você acordar todos os dias com vontade de mudar sua vida,e acaba fazendo a mesma merda de sempre...",True
3377,Eu precisava da musica pra não ficar a sós com meus pensamentos eles podiam me matar...,True
3378,"""com tanto mickey por aí,você ainda espera a ligação do pateta?",True
3379,"Sabe a lamina? então, ela me aliviou ontem... e pelo visto, vai ter que aliviar mais hoje.",True
3380,"Poxa ,denovo fui fraca",True
3381,Sorria. Ninguém precisa saber que você chorou a noite inteira.,True
3382,"As pessoas te usam , te criticam , te fazem chorar , te iludem e ainda perguntam o que você tem .",True
3383,Vontade de desistir de tudo .,True
3384,Será que um dia toda a dor vai fazer sentido?,True
3385,Se você falar em cortes olharei automaticamente para meu pulso e tentarei esconde-lo.,True
3386,"Eu não sou tão fria como vocês pensam, sou apenas uma garota  machucada querendo evitar mais decepções .",True
3387,"Cada corte, um grito dado em silêncio.",True
3388,“O primeiro sinal que dou quando fico magoado é o silencio.”,True
3389,“Eu carrego no pulso todas as vezes que desejei morrer.”,True
3390,"""Se você soubesse a confusão que é dentro de mim, talvez você me entenderia.""",True
3391,"Os cortes sao meus, mas os motivos sao seus.",True
3392,eu me sinto um nada....,True
3393,"-Sinceramente, Hoje Cheguei Ao Meu Limite.. Não Aguento Mais  Ver a Pessoa Que Eu Gosta Sorrindo sem Perceber que Eu to aqui triste....",True
3394,preciso sumir.....,True
3395,“Sabe a felicidade? Só queria que ela me acompanha-se em 365 dias do ano.”,True
3396,"Sorrisos de dia, lágrimas de noite...",True
3397,"Dizem que á vida é feita de escolhas, mais quem foi que disse que eu escolhi ser assim",True
3398,O problema não são as cicatrizes. O problema é olhar pra elas e lembrar o que as causou.,True
3399,Já são tantas cicatrizes que nem reconheço mais minha própria pele,True
3400,Sinto falta da época em que as pessoas ao menos figiam me amar :´(,True
3401,"Não sei o que dói mais, estar sozinho ou se sentir sozinho.",True
3402,- Queria te ter aqui !,True
3403,"Se tu soubesse como machuca, não amaria mais ninguém...",True
3404,- SÓ PRA VOCÊ SABER tentar me DIMINUIR não vai te fazer crescer !,True
3405,pois essa e a verdade...eu nao consigo mais acreditar em voce!,True
3406,boa tardeeee!,True
3407,"uma sorriso vale mais q mil palavras ....
mas uma unica palavra pode acabar com mil sorrisos.",True
3408,"3 defeitos dos garotos 
mentir,fingir e magoar 
3 defeitos das garotas 
amar demais,sofrer e perdoar",True
3409,toda garota já chorou por um idiota......,True
3410,"relaxa,eu tô bem. só não tô feliz.....",True
3411,"Se eu um dia, não estiver aqui é por que a navalha cortou o fio de minha vida!",True
3412,Qual a parte do eu sinto ciumes você nao entendeu?,True
3413,""" Olhe nos meus olhos... Não em meu sorriso. Ele mente. """,True
3414,É só sono.....,True
3415,"Eu sei, sou uma pessoa fria muitas vezes. Minha frieza é minha proteção.",True
3416,"""Hoje muitos choram sorrindo """,True
3417,"Engole o choro, levanta a cabeça, esconda os cortes e esteja preparado para a próxima decepção.",True
3418,Quer saber como me sinto? Olhe bem fundo nos meus olhos...,True
3419,"- Não gosta dessa música?
- Não
- Mas ela é tão linda
- Sim, mas ela me faz lembrar do passado, e dói.",True
3420,"por favor,não brinque com meu CORAÇÃO......",True
3421,Queria poder dormir e nao acordar nunca mais ...O mundo nao e um lugar legal a sociedade nao e legal ...  Pense antes de faalar por favor.,True
3422,"Deprimida demais para sorrir,cansada demais para chorar...",True
3423,"- vc tem problemas ?
- Milhares 
- me conta um deles 
- o pior deles é ... Você !",True
3424,quando esta em depressão agente q fazer muitas loucuras .....,True
3425,"E por baixo das longas mangas, em meus pulsos.. eu escondo apenas mais cicatrizes..",True
3426,"""O silêncio é o choro mais alto de uma garota."".....",True
3427,"“Estou me afogando na minha própria dor, e ninguém consegue me ajudar.",True
3428,Vontade de me cortar .....,True
3429,""" os cortes são os meus melhores amigos ...infelizmente ..."" Boa noite !",True
3430,"As marcas no meu pulso, são historias doloridas.",True
3431,A solidão toma conta de mim.......,True
3432,Morri da pior forma. Aquela que você ainda respira.,True
3433,“As pessoas têm medo das mudanças. Eu tenho medo que as coisas nunca mudem.”,True
3434,"Ai eu paro,e penso quando vou ser feliz?",True
3435,"Eu precisei de você, e você precisava de todo mundo, menos de mim....",True
3436,"""Não errei em me aproximar de você, errei em te contar o que sentia, errei em confiar em você...",True
3437,"Ah, Como Eu Chorei, Eu Sofri Em Segredo",True
3438,""" NINGUEM ME ESCUTA !! """,True
3439,"A Dor Muda as Pessoas, Elas começam a ver a vida de uma Forma Diferente.",True
3440,Você tá mal = Eu te consolo. Eu tô mal = você nem percebe.,True
3441,"Querido diário, sobrevivi ao dia de hoje. Eu devo ter dito: “Estou bem, obrigado” umas 37 vezes, nenhuma era verdade, mas ninguém percebeu .",True
3442,momentos bons e ruins fazem parte da vida. a diferença é que um marca e outro ensina .......,True
3443,"caixa de decepções lotada.por favor,tente mas tarde.",True
3444,"Queria que a vida fosse igual ao livro , que um anjo aparece do meu lado e fala "" eu vou te proteger dessas pessoas que te fazem chorar"" ...",True
3445,A Depressão Está Me Matando Aos Poucos.,True
3446,- Booa tardehh,True
3447,"“Aí você descobre que tá com possíveis sintomas de depressão :,(",True
3448,Minha Mente esta me mataando.,True
3449,"-As Vezes a Gente Chora..  Não Porque Somos Fracos,  Mas Sim Porque Passamos Muito Tempo Sendo Fortes !",True
3450,"-Eu gosto de dormir, porque em meus sonhos é o único lugar que eu posso ter você ao meu lado pelo menos por alguns instantes.",True
3451,"Quando você ama, tenta demonstrar de alguma forma. Do jeito errado, do jeito certo, sem jeito, do seu jeito, mas tenta.",True
3452,È assim que me sinto a maior parte do tempo...SOZINHA!!!,True
3453,E lá estava eu de novo em um quarto escuro com sangue nos pulsos escorrendo...,True
3454,"Coragem de levantar da cama todo o dia, mesmo sabendo que nada de bom vai acontecer...",True
3455,Achei Que 2014 Iria Ser Diferente  Que Eu Não Iria Sofrer... Mas Pensei Errado,True
3456,Escrevo Para Desabafar. Choro Para Aliviar. Sorrio Para Disfarça.,True
3457,"""Eu me transformei naquilo que eu mais tinha medo.""",True
3458,"Eu só queria não ter problemas, eu só queria não ter que fingir sorrisos, eu só queria ser feliz .",True
3459,chorar não é vergonha quando as lágrimas traduzem o que o coração sente.....,True
3460,"Toda princesa chora e sofre antes do final feliz, entendeu porque agora porque tu sofre tanto?!",True
3461,"Minha garganta já não aguente mais os meus gritos e choros de dor :,(",True
3462,Parece que tudo fica melhor quando você sente a lâmina te cortando e o sangue e suas lagrimas escorrendo.,True
3463,Chorar por dentro é um dos piores choros..,True
3464,Escrevo minhas dores em meus pulsos:'(,True
3465,"“As músicas, os livros e o silêncio, me entendem melhor do que as pessoas”",True
3466,Odeio das explicações sobre meu mal humor e minha falta de sorriso,True
3467,Tá Td tão intalado,True
3468,Eu tentei pedir socorro mas desisti pq reparei que ninguém se importa,True
3469,Parei no tempo e ninguém ligou,True
3470,Só cresci por fora pq por dentro deixei de existir...,True
3471,"queria desabafar com minha mae, poder dizer td q doi aq dentro, queria q ela entendesse e que não achasse tudo uma palhaçada mas querer nao é poder.",True
3472,"Nada mais parece fazer sentido
 Os dias apesar de claros
 Parecem tão sombrios
 E os sorrisos tão frios",True
3473,Já era pra ter me acostumado com o vazio mas q verde é que ele me consome .,True
3474,É horrível quando vc quer falar mas não sai nada da sua boca e acaba guardando Td pra vc.,True
3475,Podia dizer que minha vida melhorou mas estaria mentindo...,True
3476,É depois de anos cá estou eu de volta,True
3477,So queria os 50 % de felicidade que a vida me roubou.,True
3478,Há dias em que nem vontade tenho de sair de casa.,True
3479,"""O problema de um coração partido é que as vezes as pessoas usam os estilhaços para ferir outro alguém.""",True
3480,O que não me mata me faz querer estar morta.,True
3481,"Queria que minha mãe pudesse colaborar pra poder ter uma relação boa com ela, mas tá Foda!",True
3482,Não me importava de entrar nesse jogo da baleia azul.,True
3483,"“Minha alma grita pedindo socorro. São todos surdos.”

— Caos & Depressão.",True
3484,“Foda é ter que gritar e nem assim ser ouvido”,True
3485,"“Me sinto tão sozinha, mesmo tendo família e amigos, continuo sentindo que não tenho ninguém.”",True
3486,"“Você é triste por opção”

AH SIM, CLARO, EU ADORO ME FODER",True
3487,"""Um dia, a lâmina já foi minha melhor amiga, hoje em dia, nem ela faz essa dor passar""",True
3488,"A dor pode desaparecer, mas as cicatrizes servem como lembrete do sofrimento.”

— The Originals.",True
3489,E é na solidão do seu quarto que os seus piores pesadelos vem à tona…”,True
3490,"Eu estou cansada. Psicologicamente, e fisicamente.”

— Redbird.",True
3491,"""Não se preocupe, ela está apenas morrendo em silêncio.”",True
3492,"Mais um vez eu estou aqui, não sei o que fazer muito menos o que sentir.”
— Melancolizava.",True
3493,"Você havia me dito que não me abandonaria, pouco depois você se foi.",True
3494,"“ultimamente eu evito olhar nos olhos das pessoas,pois os olhos  te entregam mesmo quando voce diz que esta tudo bem""",True
