,text,is_depressed
66,pic.twitter.com/IqxSaGoZBC,True
67,"Sempre me decepciono com meus ""amigos"".",True
68,"Vou acabar com minha vida, porque não aguento mais esse julgamento..",True
69,pic.twitter.com/l57xEwSuXy,True
70,pic.twitter.com/onL1YpGCe7,True
71,A pessoa vem querer me derrubar...Mal sabe ela que já estou no chão.,True
72,pic.twitter.com/gsv9kT3C82,True
73,"E ela sorria, como quem não sentia nada...",True
74,pic.twitter.com/FnZClCRLhu,True
75,"Sem problemas, já estou acostumada a ser última opção.",True
76,"No meu caso, a esperança é a primeira que morre.",True
77,"E afogada em lágrimas mais uma vez, ela digitou; ""Eu estou bem.""",True
78,pic.twitter.com/m6SOQjgEAO,True
79,"Mas a vida é assim mesmo; 
Em um dia eu tô triste, no outro tô infeliz, no outro descontente, no outro cabisbaixo, no outro tô na bad.",True
80,pic.twitter.com/o9wDeI6L1l,True
81,pic.twitter.com/Ag4yTP9qke,True
82,"Ela parece forte não é? Vem cá, quero te contar uma coisa. Todas as noites essa armadura se quebra e ela desaba.",True
83,"Se eu fosse vendido em frascos, viria rotulado: contém decepção.",True
84,pic.twitter.com/sxwmN5Ue17,True
85,pic.twitter.com/dHgHL864nG,True
86,"O Interessante é que meus amigos são bem sinceros ""Quer se mata? Se mata logo""",True
87,"Eu não quero atenção, eu só quero ajuda ! Eu preciso de ajuda, eu preciso de alguém…",True
88,"""Ela cansou de derramar lagrimas e passou a derramar sangue. Sangue não estava adiantando então passou a tentar suicidio.""",True
89,pic.twitter.com/fULnjjS9eh,True
90,Eu me faço de durona sabe? Mas aqui dentro dói tanto.,True
91,"Tem gente que nasce bonita e com talento e tem gente que é como eu, só nasce.",True
92,"Não sou a melhor pessoa do mundo,  mas nunca abandono ninguém quando precisam de mim.",True
93,pic.twitter.com/UjjCNucywm,True
94,"Não arrume treta comigo, porque eu choro!",True
95,Dificil acordar todo dia sabendo que ninguém liga se você está vivo ou morto.,True
96,Já to até vendo que hoje o dia vai começar ruim.,True
97,pic.twitter.com/MQnmPMrlRS,True
98,Mas a felicidade dela era falsa.Todas as noites ela chorava pedindo para não acordar na manhã seguinte.,True
99,"Só pra não perder a prática, estou gostando de alguém que não gosta de mim.",True
100,"Fica triste não, a vida é assim mesmo, um dia você se fode no outro também.",True
101,pic.twitter.com/vOpZn0nqIx,True
102,"""A cada cigarro q vc fuma são menos 10 minutos de vida""pic.twitter.com/E8sdyZy0LF",True
103,pic.twitter.com/izpcWK1QMG,True
104,pic.twitter.com/ucMfDHB1NN,True
105,"Na maioria da vezes, os pais amam seus filhos... Só que esse não é o meu caso...",True
106,pic.twitter.com/mXAPx2Qeow,True
107,pic.twitter.com/Q0XMNUKggX,True
108,pic.twitter.com/s3BkURAi5g,True
109,pic.twitter.com/uhwRMfAK9B,True
110,"Muito prazer, meu nome é trouxa.",True
111,"Eu não consigo me imaginar namorando, casando e etc... porque eu acho que ninguém nunca vai se apaixonar por mim.",True
112,pic.twitter.com/XoYTVe1SGX,True
113,pic.twitter.com/AfyL0wMxeP,True
114,Adivinha quem tá feliz com a aparência? Outra pessoa porque eu tô evitando até passar perto de espelhos.,True
115,pic.twitter.com/X8Utmncokx,True
116,"A verdade é que eu não consigo ter muitos dias legais, a maioria deles são sempre deprimentes.",True
117,Ja fui amiga de muita gente que hoje me dá nojo.,True
118,"Será que alguém já gostou de mim, mas nunca me disse?",True
119,pic.twitter.com/YBrCT6rAH4,True
120,pic.twitter.com/3F1de0EIwL,True
121,"Nem todos os dias eu tenho vontade de rir, de conversar e de levar tudo na brincadeira.",True
122,Dica para não ter um dia ruim; Nem levante da cama,True
123,pic.twitter.com/MiGZWULgxP,True
124,pic.twitter.com/djcNCLKvZn,True
125,E quantas vezes você olhou para o céu com os olhos cheios de lágrimas e pediu força para para continuar?,True
126,"Até o fim do ano quero descobrir minha função na terra, não sei cantar não sei cozinhar, não tenho talento, Deus não me jogou aqui atoa não.",True
127,pic.twitter.com/m3xORCWVgH,True
128,"Foi um dia ruim, daqueles que dá tudo errado, sabe?",True
129,"Têm dias que a gente acorda e só pensa ""queria estar morto"".",True
130,"Então vida, vamos começar a colaborar aí. Porque do jeito que ta, não ta dando certo não.",True
131,Meu hábitat natural é o fundo do poço.,True
132,É sempre bom lembrar que ninguém se importa.,True
133,"Se a morte bater em minha porta, eu vou abrir com um sorriso e perguntar porque ela demorou a chegar.",True
134,Hoje eu tô assim.pic.twitter.com/oQ6s5FjaIs,True
135,pic.twitter.com/waU6K78c6w,True
136,pic.twitter.com/nrGyWUgUuE,True
137,pic.twitter.com/nJekxo7qc4,True
138,"Queria quebrar tudo, queria gritar pra caralho pra ver se isso passa pelo menos por alguns instantes...",True
139,"Eu só queria ficar um dia sem chora, sem sangra, sem ter que fingir está feliz, sem ter que ouvir aquelas palavras que tanto me machucam.",True
140,"Ela trocou suas bonecas por lâminas,as lágrimas por sangue,os joelhos ralados por pulsos cortados.",True
141,"Ebaa, mais um dia sorrindo com vontade de morrer.",True
142,pic.twitter.com/vaPDtKJBkN,True
143,Cara tu ainda vai sentir muita falta da idiota que vivia correndo atrás de você.,True
144,As vezes me dá uma saudade das pessoas que amo e estão la no céu.,True
145,pic.twitter.com/yvDoXFxPei,True
146,Será que um dia serei o “tudo” de alguém?,True
147,"Ser sozinha não é tão bom, mas quem se apaixonaria por uma garota problemática?",True
148,pic.twitter.com/JIA0m4xy0w,True
149,"Eu: tô feliz 
Vida: Opaa, eu ouvi isso? perai que eu vou estragar tudo.",True
150,É horrível fingir que você não sente nada quando você sente coisa demais.,True
151,"Hoje certamente não é um dos melhores dias, mas não muda nada, ninguém nunca nota quando estou desmoronando.",True
152,pic.twitter.com/5ZTOQKpnBg,True
153,pic.twitter.com/gn7ihk1LSU,True
154,pic.twitter.com/plElDWZn1E,True
155,Preciso de alguém que tenha medo de me perder.,True
156,"Era uma vez uma menina com sorriso no rosto, lágrimas nos olhos e pulsos cortados.",True
157,pic.twitter.com/ro9qCiAFKK,True
158,Tá escrito me abandone na minha testa?,True
159,"""Desculpa o drama, sei que você odeia, mas essa sou eu...""",True
160,Será que hoje é um bom dia para morrer? Eu me pergunto isso todas as manhãs quando acordo.,True
161,Minha mãe não pode saber que eu odeio minha vida!!,True
162,"""Você precisa entender que eu sou uma pessoa profundamente infeliz.""",True
163,"Me afasto das pessoas como se elas  fossem cercas elétricas. Aparentemente normais,mas podem me machucar muito.",True
164,pic.twitter.com/7Vk8Kq9yph,True
165,"Ás vezes o que eu sinto não é vontade de morrer, é vontade de nunca ter existido.",True
166,pic.twitter.com/OeF8or53Gh,True
167,pic.twitter.com/o0K6KC6G17,True
168,pic.twitter.com/D38Zxkkm9W,True
169,pic.twitter.com/0d84ipEinW,True
170,"A menina que antes sorria, hoje se lamenta por se tornar quem és.",True
171,pic.twitter.com/36SKm0oYih,True
172,"O céu estava lindo, e eu com uma puta vontade de morrer.",True
173,pic.twitter.com/916UVVihrK,True
174,"Quando o caixão descer pelas cordas, lágrimas falsas vão rolar, e todos vão dizer ""Eu te amo"" sem amar.",True
176,"É aquilo né, em Janeiro eu falei ""agora vai"" já estamos saindo de Agosto e não ainda não foi.",True
177,"Mas é que se acordassem com a notícia do meu suicido, eles não ficariam surpresos, apenas diriam "" eu sabia que isso ia acontecer """,True
178,"É horrível se sentir sem amigos, é horrível se sentir excluído, é horrível se sentir com se ninguém se importasse com você.",True
179,Nesse momento eu queria apenas uma escada bem alta para poder ir abraçar quem partiu cedo demais!,True
180,pic.twitter.com/9zKUwpwzjW,True
181,pic.twitter.com/qXhyg80JRQ,True
182,pic.twitter.com/wgg9zwfUf1,True
183,pic.twitter.com/Xfk3cG8GlC,True
184,É difícil fazer alguma coisa certa quando você é um erro.,True
185,"""Eu nunca vou te abandonar.""pic.twitter.com/AyWnz8H5A0",True
186,"Mas me diz aí, é prazeroso me machucar? 
Porque você faz isso sempre que tem oportunidade.",True
0,As vezes eu paro e penso que o único que pode resolver meus problemas é a morte ,True
1,Eu sempre .... pic.twitter.com/vU3A0WFXBL,True
3,"As pessoas acham que não dói ser excluída de tudo que acontece 
#querosomir",True
4,"Bom dia 
Hoje eu acordei com vontade de sumir 
Desaparece para ver se alguém sentiria minha falta",True
5,"Bem as pessoas me chamam das coisas,não gosto disso sofro bully na escola cansei disso já quero sumir",True
0,"Eu sou fraca,ninguém percebe más eu sou.",True
1,"""me fiz gorda, então me farei magra"" melhor frase #amproblems",True
2,"Aquela vontade de me cortar todos os dias porque tudo o tempo todo dói, porque eu não aguento mais...",True
3,"Preciso,preciso mesmo me cortar",True
4,Eu não to mais conseguindo aguentar isso,True
5,"As pessoas precisam de ajuda,para não cairem no mesmo poço que eu.",True
6,Sinto N-o-j-o de mim,True
7,Eu sou uma pessoa horrível,True
8,As pessoas voltam só pra foder com a minha vida,True
9,"O pior d tdo é q msm estando um caco internamente ainda preciso força sorrisos, fingir está bem, mas estou cansada... ",True
10,"- Qual é o problema?
- Eu sou o problema.",True
11,pic.twitter.com/TG64dk4nJ2,True
12,"Quando eu falo alguma coisas sempre acabo sendo ""mentirosa""",True
13,Eu só quero me cortar até perder a consciência,True
14,O mundo é tão bosta,True
15,Eu estou precisando morrer,True
16,~Vontade de estar Na quele Balanço pic.twitter.com/mJw9R1marO,True
17,--Em Um Mundo De Pintores Sem Nome . Ele Pintava Seus Pulsos Com Vermelho de Seu Sangue...,True
18,"Todos querem um ""Final feliz""
Eu apenas quero o Final :(",True
19,"Quando você se elimina,elimina seus problemas",True
20,As gilletes com certeza são minhas únicas amigas.,True
21,"Eu queria poder olhar para as pessoas e me sentir bem.
Não consigo.",True
22,"Meu coração doi,ele sangra enquanto grita desesperado...e ninguém ouve",True
23,Eu não tenho mais forças pra fingir sorrisos,True
24,Tou uma merda,True
25,Amanha vai ser um dia triste.,True
26,"Só queria sumir, ficar sozinha, esquecer dos problemas e ficar um pouco em paz  ",True
27,"Quero morrer,sumir,ir embora",True
28,As palavras estragam as pessoas,True
29,"1,2,3... 
Só mais um pouco.
4,5,6...
Não dá mais pra parar.
7,8,9...
Eu sinto muito anjo.
Á final,os cortes sempre aumentam.",True
30,"Se algum dia te avisarem que eu morri. Não fica surpreso/a tá?
Eu vou estar bem.",True
31,"Queria poder confiar nas pessoas, porém me fizeram tanto mal :/",True
32,"Cansei respirar,de sentir,de mim...",True
33,Cansei de perder as pessoas,True
34,Perdi a única pessoa que considerava minha amiga.,True
35,"Cada palavra, uma lembrança.",True
36,Saudade dos momentos que era feliz...,True
37,"""Porque você faz e eu não posso?""
Pior frase pra mim.",True
38,Meu corpo nunca me satisfaz.,True
39,"Em um mundo fechado,existem feridas abertas.",True
0,pic.twitter.com/FA2epe1nan,True
1,"Eu enfrentaria o mundo com uma mão, se você segurasse a outra.",True
2,Só luto pelo que acho certo e infelizmente essa guerra já acabou a muito tempo.,True
3,Pulsos marcados contém história.,True
4,Ela sussurrou baixinho:Sou jovem demais para tantos problemas.,True
5,"Feche os olhos e imagine um mundo perfeito
Imaginou?
Viva nele",True
6,"eu sou daquele tipo de idiota que se preocupa demais,pensa demais,faz planos demais,faço tudo demais e só recebe o de menos.",True
7,um dia você vai cansar de dizer que está tudo bem.,True
8,"-morreu de que?
-se sufocou com as palavras que nunca disse.",True
9,as vezes 1 minuto destrói 23 horas e 59 minutos.,True
10,“Será isso o fim ou apenas o começo?.”,True
11,"quantas vezes você já chegou em casa,entrou no quarto e desabou?",True
12,pic.twitter.com/9LYoXd6jIs,True
13,"O pior hoje e chora, pelo motivo que um dia já me fez sorrir.",True
14,desculpa  gente fiquei um tempo sem tweetar pq eu tava sem internet!,True
15,AS LEMBRANÇAS NUNCA MORRE!,True
16,"""Necessito de felicidade duradoura.""",True
17,"""Uma enorme dor que parece ser sem fim"".",True
18,"""Corte::::::: Gritos de socorros ignorados""",True
19,"""Eu aguento"" dizia uma garota que olhou para cima, suspirou, engoliu o choro e mais uma vez fingiu estar bem...",True
20,pic.twitter.com/owkBJiDkTT,True
21,cansei de ser a menina que todos passam por cima..,True
22,"Eu era forte, até o primeiro corte.",True
23,“Ela chorou como se todas as dores fossem sair junto com as lágrimas.”,True
24,"~Ela era uma garota tão alegre... 
~Não, ela fingia ser!",True
25,pic.twitter.com/egPiKKIWUK,True
26,pic.twitter.com/cm0p2X8dvf,True
27,"me acorde por dentro,
e me salve desse nada que eu me tornei.",True
28,""" e o silêncio tem sido meu único amigo....""",True
29,pic.twitter.com/u3dZKzj8pL,True
30,"Se a vida fosse boa,não existiram suicidas.",True
31,pic.twitter.com/uNQNquJ4Nl,True
32,Viih✞pic.twitter.com/nCaIDyf1vi,True
33,stay strong,True
34,"- Nossa esta sumido em!
- Não estou sumido, é que você não esta precisando de nenhum favor !",True
35,"Muitos me julgam pelos cortes, sem nem saber os motivos. Só queria que isso acabasse…",True
36,pic.twitter.com/uyQUAWnrx4,True
37,"Parece cocaína, mas é só tristeza…",True
38,porq vc me odeia tanto a ponto de me fazer quere morre ??,True
39,Nao julgue minhas escolhas voce nao conheçe meus motivos,True
40,"Era a lâmina ou o suicídio.. 
Foi uma questão de sobrevivência....",True
41,"-Você esta feliz?
-Não!
-Mas você esta sorrindo.
-É habito!
-Sorrir?
-Não fingir!.",True
42,"Atras de um grande sorriso,esconde grandes sofrimentos",True
43,"-cade aquela menina doce que conheci?
-vc a matou afogada na ilusão.",True
44,Prometi a mim mesma que não irei mais chorar por você...,True
45,A pior dor do mundo é sentir saudades de alguém que está tão próximo.,True
46,pic.twitter.com/FgvHP9hqf1,True
47,"-Tristeza mata? 
-Se matasse eu já teria morrido...",True
48,"Quanto mais eu busco a ""felicidade, mas longe dela eu fico..",True
49,O vicio ta tão grande que eu me corto no banheiro da escola.,True
50,"Você acorda, querendo dormir. Sorri, querendo chorar. Vive, querendo morrer.",True
51,Quanto mais meu coraçao bate mais sinto que estou morta por dentro....,True
52,"Ta vendo isso no meu braço.... ?
Você fez piores no meu coração....pic.twitter.com/HeouUN2iXY",True
53,"Se sentir um lixo todos os dias, ja virou rotina.",True
54,Hoje a minha depressão ta pior.,True
55,pic.twitter.com/bYXwkvNIkp,True
56,"talvez a "" garotinha"" que aparenta ser fofa seja apenas uma psicopata .pic.twitter.com/GUe7iXGWXi",True
57,pic.twitter.com/ehVxNsb9d7,True
58,"A morte é um sono sem sonhos.
 depressiva!",True
59,"- Me mostre suas cicatrizes!
- Mas pra que?
- Pra mim saber quantas vezes você precisou de mim e eu nao estava lá.",True
